transcript_id,transcript_position,score
AT4G24770.1,1368,0.8501205070078305
AT4G24770.2,1287,0.8501205070078305
AT4G24780.1,177,0.12101555061332175
AT4G24780.1,724,0.22173758687437772
AT4G24780.2,585,0.22173758687437772
AT4G24780.1,1178,0.23035684920096572
AT4G24780.2,1039,0.23035684920096572
AT4G24780.1,1219,0.23803652627242997
AT4G24780.2,1080,0.23803652627242997
AT4G24780.1,1365,0.037656487469414086
AT4G24780.2,1226,0.037656487469414086
AT4G24780.1,1383,0.22365267085432536
AT4G24780.2,1244,0.22365267085432536
AT4G24780.1,1684,0.3305500605835412
AT4G24780.2,1545,0.3305500605835412
AT4G24800.1,1145,0.20826583443129426
AT4G24800.2,1215,0.20826583443129426
AT4G24800.3,1396,0.20826583443129426
AT4G24800.4,1370,0.20826583443129426
AT4G24800.1,1290,0.027544207669938096
AT4G24800.2,1360,0.027544207669938096
AT4G24800.3,1541,0.027544207669938096
AT4G24800.4,1515,0.027544207669938096
AT4G24800.1,1486,0.08743116437502362
AT4G24800.2,1556,0.08743116437502362
AT4G24800.3,1737,0.08743116437502362
AT4G24800.4,1711,0.08743116437502362
AT4G24800.1,1506,0.08462333542999989
AT4G24800.2,1576,0.08462333542999989
AT4G24800.3,1757,0.08462333542999989
AT4G24800.4,1731,0.08462333542999989
AT4G24800.1,1555,0.2528206498678589
AT4G24800.2,1625,0.2528206498678589
AT4G24800.3,1806,0.2528206498678589
AT4G24800.4,1780,0.2528206498678589
AT4G24800.1,1839,0.00495066998480244
AT4G24800.2,1909,0.00495066998480244
AT4G24800.3,2090,0.00495066998480244
AT4G24800.4,2064,0.00495066998480244
AT4G24800.1,1861,0.07968325010771687
AT4G24800.2,1931,0.07968325010771687
AT4G24800.3,2112,0.07968325010771687
AT4G24800.4,2086,0.07968325010771687
AT4G24800.1,1889,0.02539329350718775
AT4G24800.2,1959,0.02539329350718775
AT4G24800.3,2140,0.02539329350718775
AT4G24800.4,2114,0.02539329350718775
AT4G24800.1,1992,0.32717694388509677
AT4G24800.2,2062,0.32717694388509677
AT4G24800.3,2243,0.32717694388509677
AT4G24800.4,2217,0.32717694388509677
AT4G24800.1,2230,0.31402929090732074
AT4G24800.2,2300,0.31402929090732074
AT4G24800.3,2481,0.31402929090732074
AT4G24800.4,2455,0.31402929090732074
AT4G24800.1,2250,0.23264951502424572
AT4G24800.2,2320,0.23264951502424572
AT4G24800.3,2501,0.23264951502424572
AT4G24800.4,2475,0.23264951502424572
AT4G24800.1,2396,0.7199355225918196
AT4G24800.2,2466,0.7199355225918196
AT4G24800.3,2647,0.7199355225918196
AT4G24800.4,2621,0.7199355225918196
AT4G24805.1,566,0.11685092397802187
AT4G24805.1,641,0.3762279685068868
AT4G24805.1,730,0.016418088077944308
AT4G24805.1,798,0.13876929912048114
AT4G24805.1,828,0.5263759892324511
AT4G24820.1,289,0.05971998485405482
AT4G24820.2,282,0.05971998485405482
AT4G24820.1,514,0.24920630381954745
AT4G24820.2,507,0.24920630381954745
AT4G24820.1,641,0.26618025414361846
AT4G24820.2,634,0.26618025414361846
AT4G24820.1,818,0.7134377124941119
AT4G24820.2,811,0.7134377124941119
AT4G24820.1,905,0.8237780678662152
AT4G24820.2,898,0.8237780678662152
AT4G24820.1,1193,0.05967452598694999
AT4G24820.2,1186,0.05967452598694999
AT4G24820.1,1463,0.2967638836204232
AT4G24830.1,414,0.12724552443959786
AT4G24830.2,357,0.12724552443959786
AT4G24830.1,446,0.5537233384233311
AT4G24830.2,389,0.5398498343444873
AT4G24830.1,529,0.28480613416780426
AT4G24830.2,472,0.28480613416780426
AT4G24830.1,599,0.028948307802900763
AT4G24830.2,542,0.028948307802900763
AT4G24830.1,862,0.024856101414540435
AT4G24830.2,805,0.024856101414540435
AT4G24830.1,988,0.4042866885456473
AT4G24830.2,931,0.3758484951509612
AT4G24830.1,994,0.02825824482561949
AT4G24830.2,937,0.02825824482561949
AT4G24830.1,1192,0.08462193827249948
AT4G24830.2,1135,0.06810879806209141
AT4G24830.1,1278,0.1994088010831029
AT4G24830.1,1316,0.27155227285983013
AT4G24830.1,1336,0.07073960891060249
AT4G24830.1,1360,0.09383974581325452
AT4G24830.1,1458,0.14193530303578886
AT4G24830.2,1269,0.14193530303578886
AT4G24830.1,1546,0.5338108574477751
AT4G24830.2,1357,0.5009293729741786
AT4G24840.1,2168,0.13709101112404443
AT4G24920.1,21,0.2213378098904532
AT4G24920.1,69,0.6039129958255857
AT4G24920.2,218,0.641310369048914
AT4G24920.1,108,0.2871630393090841
AT4G24920.2,257,0.2871630393090841
AT4G24920.1,120,0.47060796736887817
AT4G24920.2,269,0.48827888759649063
AT4G24920.1,284,0.007882200277786933
AT4G24920.2,433,0.007882200277786933
AT4G24920.1,341,0.35902255104891684
AT4G24920.2,490,0.35902255104891684
AT4G24930.1,191,0.02053128313488037
AT4G24930.1,203,0.8369540580882209
AT4G24930.1,494,0.3393737276994041
AT4G24930.1,839,0.4755470374293062
AT4G24960.1,127,0.16471802732782845
AT4G24960.2,46,0.16471802732782845
AT4G24960.3,47,0.16471802732782845
AT4G24960.1,201,0.03362170787114878
AT4G24960.2,120,0.03065134668430625
AT4G24960.3,121,0.03362170787114878
AT4G24960.1,208,0.37139622479445666
AT4G24960.2,127,0.3680555140534427
AT4G24960.3,128,0.37139622479445666
AT4G24960.1,219,0.4325517021373735
AT4G24960.2,138,0.389814008931349
AT4G24960.3,139,0.4325517021373735
AT4G24960.1,326,0.18807496634950177
AT4G24960.2,373,0.18807496634950177
AT4G24960.3,246,0.18807496634950177
AT4G24960.1,374,0.4461958461318334
AT4G24960.2,421,0.4461958461318334
AT4G24960.3,294,0.4461958461318334
AT4G24960.1,425,0.3776797437289842
AT4G24960.2,472,0.3776797437289842
AT4G24960.3,345,0.3776797437289842
AT4G24960.1,590,0.6582436249813438
AT4G24960.2,637,0.6582436249813438
AT4G24960.3,530,0.5776594276580279
AT4G24972.1,588,0.020574022844964127
AT4G24972.1,784,0.031047512521715434
AT4G24990.1,556,0.31373491522006586
AT4G24990.2,611,0.31373491522006586
AT4G24990.1,832,0.0673970247820457
AT4G24990.2,887,0.0673970247820457
AT4G25030.1,436,0.012749598427906645
AT4G25030.2,399,0.012749598427906645
AT4G25030.1,491,0.2843354708948638
AT4G25030.2,454,0.2843354708948638
AT4G25030.1,582,0.7430304644314236
AT4G25030.2,545,0.7430304644314236
AT4G25030.1,748,0.08438754526180658
AT4G25030.2,711,0.08438754526180658
AT4G25030.1,787,0.5352048956647946
AT4G25030.2,750,0.5352048956647946
AT4G25030.1,1218,0.1145258339489816
AT4G25030.2,1181,0.1145258339489816
AT4G25030.1,1534,0.5773855742204248
AT4G25030.2,1497,0.5773855742204248
AT4G25050.1,94,0.05888687531389875
AT4G25050.2,96,0.05888687531389875
AT4G25050.1,507,0.0836558056716476
AT4G25050.2,545,0.0836558056716476
AT4G25050.1,562,0.047793560170003045
AT4G25050.2,600,0.047793560170003045
AT4G25050.1,575,0.4825276182313079
AT4G25050.2,613,0.4825276182313079
AT4G25050.1,584,0.27729402749060017
AT4G25050.2,622,0.27729402749060017
AT4G25050.1,693,0.16131011361422126
AT4G25050.2,731,0.16131011361422126
AT4G25050.1,701,0.38438667117856107
AT4G25050.2,739,0.38438667117856107
AT4G25080.1,493,0.3573565042263137
AT4G25080.2,493,0.3573565042263137
AT4G25080.3,493,0.3573565042263137
AT4G25080.4,300,0.3573565042263137
AT4G25080.5,502,0.3573565042263137
AT4G25080.6,426,0.1657941682662992
AT4G25080.1,833,0.2089728068116416
AT4G25080.2,833,0.2089728068116416
AT4G25080.3,833,0.2089728068116416
AT4G25080.4,640,0.18506106429869698
AT4G25080.5,842,0.2089728068116416
AT4G25080.6,766,0.2089728068116416
AT4G25080.1,1111,0.125966495199153
AT4G25080.2,1111,0.11042256635863947
AT4G25080.3,1111,0.0989759757938128
AT4G25080.4,918,0.125966495199153
AT4G25080.5,1120,0.125966495199153
AT4G25080.6,1044,0.12386564412818091
AT4G25080.1,1200,0.18657545283281393
AT4G25080.3,1243,0.18657545283281393
AT4G25080.4,1007,0.18657545283281393
AT4G25080.5,1206,0.18657545283281393
AT4G25080.1,1235,0.5061332755023608
AT4G25080.3,1278,0.5061332755023608
AT4G25080.4,1042,0.5061332755023608
AT4G25080.5,1241,0.5061332755023608
AT4G25080.1,1251,0.26836654380092967
AT4G25080.3,1294,0.26836654380092967
AT4G25080.4,1058,0.26836654380092967
AT4G25080.5,1257,0.26836654380092967
AT4G25100.1,222,0.1574984076582594
AT4G25100.2,228,0.1574984076582594
AT4G25100.3,85,0.1574984076582594
AT4G25100.4,267,0.1574984076582594
AT4G25100.5,161,0.1574984076582594
AT4G25100.1,284,0.22492208785126963
AT4G25100.2,290,0.21208821186971474
AT4G25100.3,147,0.22492208785126963
AT4G25100.4,384,0.22528628433854597
AT4G25100.5,223,0.22492208785126963
AT4G25100.1,307,0.03911451388778851
AT4G25100.2,313,0.041521665043470046
AT4G25100.3,170,0.041521665043470046
AT4G25100.4,407,0.036279325957209646
AT4G25100.5,246,0.041521665043470046
AT4G25100.1,327,0.3579564160669926
AT4G25100.2,333,0.3289955143998725
AT4G25100.3,190,0.3637092699636707
AT4G25100.4,427,0.3637092699636707
AT4G25100.5,266,0.3579564160669926
AT4G25100.1,340,0.05335951319673575
AT4G25100.2,346,0.05335951319673575
AT4G25100.3,203,0.05335951319673575
AT4G25100.4,440,0.05335951319673575
AT4G25100.5,279,0.05642002830627349
AT4G25100.1,496,0.07347986361078512
AT4G25100.2,502,0.07347986361078512
AT4G25100.3,359,0.07347986361078512
AT4G25100.4,596,0.07347986361078512
AT4G25100.5,435,0.0656808527332412
AT4G25100.1,628,0.36930833993887574
AT4G25100.2,634,0.36930833993887574
AT4G25100.3,491,0.36930833993887574
AT4G25100.4,728,0.35232524084831446
AT4G25100.5,567,0.36930833993887574
AT4G25100.1,726,0.3099593447458585
AT4G25100.2,732,0.3099593447458585
AT4G25100.3,589,0.3099593447458585
AT4G25100.4,826,0.3300966077000959
AT4G25100.5,665,0.2986229982138976
AT4G25100.1,918,0.6018648925811194
AT4G25100.2,924,0.6949028907390681
AT4G25100.3,781,0.68562784249618
AT4G25100.4,1018,0.7321082181659949
AT4G25100.5,857,0.7516945771333708
AT4G25130.1,334,0.5348120404790639
AT4G25130.1,703,0.033387611948067664
AT4G25170.1,202,0.29026712691762196
AT4G25170.2,90,0.29026712691762196
AT4G25170.1,214,0.513237525328749
AT4G25170.2,102,0.513237525328749
AT4G25170.1,255,0.03826301300871817
AT4G25170.2,143,0.03826301300871817
AT4G25170.1,352,0.3856854567485198
AT4G25170.2,240,0.3856854567485198
AT4G25170.1,725,0.07114463704627508
AT4G25170.2,658,0.07114463704627508
AT4G25170.1,761,0.04229534301852621
AT4G25170.2,694,0.04229534301852621
AT4G25170.1,918,0.35775438717635755
AT4G25170.2,851,0.35775438717635755
AT4G25170.1,1055,0.2257111278579383
AT4G25170.2,988,0.2257111278579383
AT4G25170.1,1433,0.18452573351649929
AT4G25170.2,1366,0.18452573351649929
AT4G25170.1,1460,0.42781350201592006
AT4G25170.2,1393,0.42781350201592006
AT4G25210.1,455,0.5705641559405292
AT4G25210.1,563,0.22646642419648
AT4G25210.1,570,0.35112078749924935
AT4G25210.1,763,0.22078250371406333
AT4G25210.1,789,0.05771821911996417
AT4G25210.1,805,0.07279351714232635
AT4G25210.1,866,0.565030992305599
AT4G25210.1,989,0.23620912343665526
AT4G25210.1,1039,0.06921267108839847
AT4G25210.1,1282,0.6454057251329205
AT4G25210.1,1295,0.3072911194004548
AT4G25210.1,1402,0.1277815734376042
AT4G25210.1,1474,0.08219042891544205
AT4G25260.1,702,0.05685503045646964
AT4G25260.1,771,0.05589903857357716
AT4G25260.1,881,0.03986242313678299
AT4G25260.1,966,0.19262433280070249
AT4G25260.1,1035,0.10020101550076733
AT4G25260.1,1070,0.4453144413485808
AT4G25260.1,1094,0.06547763998135227
AT4G25260.1,1212,0.09761641787309674
AT4G25370.1,392,0.2391795868957644
AT4G25370.1,516,0.06322537787395467
AT4G25370.1,623,0.005043884004190956
AT4G25370.1,766,0.032917752887558986
AT4G25370.1,851,0.5187525504697791
AT4G25370.1,863,0.3542871519033923
AT4G25450.1,1184,0.03646309666317614
AT4G25450.2,1070,0.03646309666317614
AT4G25450.3,1063,0.03646309666317614
AT4G25450.1,1464,0.08087388644813094
AT4G25450.2,1350,0.08087388644813094
AT4G25450.3,1343,0.08087388644813094
AT4G25450.1,1673,0.41697237695470357
AT4G25450.2,1559,0.41697237695470357
AT4G25450.3,1552,0.41697237695470357
AT4G25450.1,1791,0.05253558284336841
AT4G25450.2,1677,0.05253558284336841
AT4G25450.3,1670,0.05253558284336841
AT4G25450.1,2153,0.33881074090782554
AT4G25450.2,2124,0.33881074090782554
AT4G25450.3,2032,0.33881074090782554
AT4G25450.1,2176,0.372841260309511
AT4G25450.2,2147,0.372841260309511
AT4G25450.3,2055,0.372841260309511
AT4G25450.1,2243,0.2106606312427655
AT4G25450.2,2214,0.2106606312427655
AT4G25450.3,2122,0.2106606312427655
AT4G25450.1,2302,0.6107067318448929
AT4G25450.2,2273,0.6107067318448929
AT4G25450.3,2181,0.6107067318448929
AT4G25500.1,515,0.33646228201756734
AT4G25500.3,772,0.33646228201756734
AT4G25500.4,482,0.33646228201756734
AT4G25500.5,1297,0.33646228201756734
AT4G25500.1,845,0.39181355158337516
AT4G25500.3,1102,0.3948212155764086
AT4G25500.4,812,0.3464074777947126
AT4G25500.5,1627,0.42385035883875083
AT4G25500.3,207,0.3644572325756645
AT4G25500.3,655,0.5598569679953652
AT4G25550.1,82,0.043707677982331467
AT4G25550.1,192,0.44436552008926566
AT4G25550.1,231,0.2452948459939731
AT4G25550.1,325,0.2230494564648121
AT4G25550.1,445,0.12725944489463475
AT4G25550.1,519,0.26796546510632263
AT4G25550.1,527,0.027989575216341503
AT4G25550.1,664,0.48620564386229176
AT4G25550.1,691,0.2909939804048356
AT4G25550.1,784,0.20572673848875317
AT4G25550.1,886,0.4135119227543239
AT4G25570.1,829,0.0604056317159508
AT4G25570.2,1003,0.0604056317159508
AT4G25620.1,689,0.079376947666018
AT4G25620.1,817,0.007799614851613975
AT4G25620.1,828,0.18327988293377548
AT4G25620.1,868,0.21548652766722
AT4G25620.1,912,0.4982209286903379
AT4G25620.1,1260,0.39898269124518815
AT4G25620.1,1345,0.11184842963048319
AT4G25620.1,1544,0.036420088142738
AT4G25620.1,1592,0.14508374334005905
AT4G25620.1,1626,0.1660846265266574
AT4G25620.1,1664,0.013217298716003523
AT4G25620.1,1772,0.04159397321421505
AT4G25620.1,1853,0.008290364137222887
AT4G25630.1,521,0.18939333410980902
AT4G25630.1,594,0.011746995261075595
AT4G25630.1,607,0.041591652196668834
AT4G25630.1,647,0.12019250974984384
AT4G25630.1,738,0.26285541168227605
AT4G25630.1,907,0.43337277784990874
AT4G25630.1,933,0.1684909370960518
AT4G25630.1,1047,0.18294337811399747
AT4G25640.1,363,0.23110289315399013
AT4G25640.2,155,0.23110289315399013
AT4G25640.3,363,0.23110289315399013
AT4G25640.1,582,0.04613828581180603
AT4G25640.2,374,0.04613828581180603
AT4G25640.3,582,0.04613828581180603
AT4G25640.1,716,0.10412519996890623
AT4G25640.2,508,0.10412519996890623
AT4G25640.3,716,0.10412519996890623
AT4G25640.1,771,0.007530207608936228
AT4G25640.2,563,0.007530207608936228
AT4G25640.3,771,0.007530207608936228
AT4G25640.1,927,0.36806302158063836
AT4G25640.2,719,0.4357796125212484
AT4G25640.3,927,0.36806302158063836
AT4G25640.1,961,0.3787573991506306
AT4G25640.2,753,0.3787573991506306
AT4G25640.3,961,0.3787573991506306
AT4G25640.1,1020,0.4794373895975385
AT4G25640.2,812,0.4402224840383602
AT4G25640.3,1020,0.4794373895975385
AT4G25640.1,1601,0.5662922573179029
AT4G25640.2,1393,0.6124863613931454
AT4G25640.1,1626,0.23628849554699102
AT4G25640.2,1418,0.26166920010324035
AT4G25640.3,1700,0.23274049222643156
AT4G25640.1,1857,0.6577424915992245
AT4G25640.3,1931,0.6577424915992245
AT4G25650.1,589,0.08264684317275935
AT4G25650.2,526,0.08264684317275935
AT4G25650.1,831,0.06940508467005545
AT4G25650.2,768,0.06940508467005545
AT4G25650.1,922,0.02646321845343063
AT4G25650.2,928,0.02646321845343063
AT4G25650.1,951,0.16975299972847127
AT4G25650.2,957,0.16975299972847127
AT4G25650.1,1077,0.14263917903478918
AT4G25650.2,1083,0.14263917903478918
AT4G25650.1,1447,0.30529748300776016
AT4G25650.2,1453,0.30529748300776016
AT4G25650.1,1679,0.24984143457426494
AT4G25650.2,1685,0.24984143457426494
AT4G25650.1,1789,0.033686027620962664
AT4G25650.2,1795,0.033686027620962664
AT4G25650.1,1803,0.1402148864886444
AT4G25650.2,1809,0.1402148864886444
AT4G25660.1,584,0.7528446276009995
AT4G25660.1,721,0.041662645818165964
AT4G25660.1,750,0.20902441193757962
AT4G25660.1,755,0.5032452261165737
AT4G25660.1,922,0.0067980591118337935
AT4G25660.1,932,0.017761121368046143
AT4G25660.1,958,0.3548123398725574
AT4G25670.1,763,0.20195854221025067
AT4G25670.2,584,0.20195854221025067
AT4G25670.1,837,0.3280982681360065
AT4G25670.2,658,0.3280982681360065
AT4G25680.1,506,0.06472894586175887
AT4G25680.1,510,0.008129137128295012
AT4G25680.1,625,0.2950217265087218
AT4G25680.1,632,0.4058326979770836
AT4G25680.1,745,0.8463418590919312
AT4G25680.1,766,0.42555738557864214
AT4G25680.1,879,0.3839848910128723
AT4G25680.1,903,0.051938886843919806
AT4G25680.1,932,0.4423286274757181
AT4G25680.1,1056,0.4663276672770568
AT4G25680.1,1174,0.04694652391824376
AT4G25690.1,600,0.38478107589001737
AT4G25690.2,130,0.38478107589001737
AT4G25690.1,691,0.1344770185226385
AT4G25690.2,221,0.1344770185226385
AT4G25690.1,1206,0.26393347197364
AT4G25690.2,736,0.26393347197364
AT4G25690.1,1396,0.5050204257887164
AT4G25690.2,926,0.5050204257887164
AT4G25700.1,992,0.6203601524590635
AT4G25700.2,1366,0.6332136725377858
AT4G25720.1,968,0.41579915804725914
AT4G25720.2,968,0.37208844886164333
AT4G25730.1,2176,0.04486428221579946
AT4G25730.1,2419,0.6742803311293738
AT4G25730.1,2464,0.2970065695464672
AT4G25730.1,2587,0.06950360549576053
AT4G25740.1,411,0.3169637341482366
AT4G25740.1,431,0.08092799839318855
AT4G25740.1,449,0.18674138837561288
AT4G25740.1,642,0.7928270995726562
AT4G25740.2,558,0.847199928673038
AT4G25900.1,850,0.08910332154774249
AT4G25900.1,981,0.4530075625787351
AT4G25910.1,119,0.32951533312883546
AT4G25910.1,162,0.11580656367139679
AT4G25910.1,540,0.5958231000174061
AT4G25910.1,679,0.12457398020126106
AT4G25910.1,707,0.1353682624230158
AT4G25910.1,816,0.43441051616105203
AT4G25910.1,835,0.17454062101496587
AT4G25910.1,853,0.4571448092060566
AT4G25910.1,861,0.3616386722379399
AT4G25910.1,871,0.0442569052479382
AT4G25910.1,915,0.007691434617864104
AT4G25960.1,822,0.5258249917236452
AT4G25960.1,1231,0.14155657189757137
AT4G25960.1,1237,0.047747874516290804
AT4G25960.1,1349,0.04442485979178798
AT4G25960.1,1475,0.3518165190359916
AT4G25960.1,1512,0.43163830061755787
AT4G25960.1,1529,0.005141039701143902
AT4G25960.1,1536,0.23096844058300903
AT4G25960.1,1710,0.7187269457073597
AT4G25960.1,1716,0.026955624422904525
AT4G25960.1,1872,0.14358456919222523
AT4G25960.1,2002,0.2392973220042321
AT4G25960.1,2198,0.3771657732949655
AT4G25960.1,2314,0.5497870601469904
AT4G25960.1,2495,0.45897690111869704
AT4G25960.1,2588,0.6013347391175947
AT4G25960.1,2605,0.21163578897336038
AT4G25960.1,2700,0.08253171009634107
AT4G25960.1,2726,0.6885930277018258
AT4G25960.1,2732,0.21122318248664038
AT4G25960.1,2889,0.35991099493513357
AT4G25960.1,2966,0.537400568985555
AT4G25960.1,3001,0.0614328558672789
AT4G25960.1,3077,0.05388627790557535
AT4G25960.1,3110,0.3710601998842922
AT4G25960.1,3118,0.1354330974949056
AT4G25960.1,3136,0.09376839513228995
AT4G25960.1,3152,0.12956802824145183
AT4G25960.1,3207,0.13004480982616465
AT4G25960.1,3365,0.1268877490310542
AT4G25960.1,3375,0.08630875317784419
AT4G25960.1,3399,0.03821027931511848
AT4G25970.1,331,0.24396366065255062
AT4G25970.1,362,0.1797241751673032
AT4G25970.1,446,0.2758740997028385
AT4G25970.1,648,0.02969157117459496
AT4G25970.1,707,0.10055453786151487
AT4G25970.1,766,0.007865646661477358
AT4G25970.1,960,0.511337533452941
AT4G25970.1,1025,0.10094408665909453
AT4G25970.1,1038,0.48442779992920726
AT4G25970.1,1113,0.10922233150953334
AT4G25970.1,1204,0.29609339496733106
AT4G25970.1,1244,0.027157235447146703
AT4G25970.1,1261,0.7137352627476097
AT4G25970.1,2034,0.8468678490010787
AT4G25970.1,2044,0.12648480089623132
AT4G26080.1,150,0.4158398274774624
AT4G26080.1,599,0.04771644265953688
AT4G26080.1,786,0.05907009964828135
AT4G26080.1,890,0.10412701948022206
AT4G26080.1,961,0.21768129421451418
AT4G26080.1,1104,0.2688053676446144
AT4G26080.1,1159,0.028280709651286387
AT4G26080.1,1233,0.548734770160472
AT4G26080.1,1329,0.4072087187550327
AT4G26080.1,1358,0.14726283106247132
AT4G26080.1,1840,0.025875284790590817
AT4G26080.1,1950,0.008838695642784536
AT4G26080.1,2007,0.19626018895300973
AT4G26100.1,294,0.04422974121403189
AT4G26100.1,418,0.06152617783827213
AT4G26100.1,515,0.6158304852717058
AT4G26100.1,546,0.19385070237436172
AT4G26100.1,585,0.17390253101443062
AT4G26100.1,683,0.03222902854218869
AT4G26100.1,836,0.19644026047262939
AT4G26100.1,946,0.13778926940533526
AT4G26100.1,1154,0.39589508476136925
AT4G26100.1,1159,0.2792447527862742
AT4G26100.1,1189,0.011306180414049832
AT4G26100.1,1340,0.0556434400521849
AT4G26100.1,1385,0.19898493193635103
AT4G26100.1,1466,0.6003692327073337
AT4G26100.1,1575,0.17093274652269155
AT4G26110.1,487,0.48518455225928375
AT4G26110.2,510,0.4537960718427744
AT4G26110.1,656,0.21233843273694572
AT4G26110.2,679,0.21233843273694572
AT4G26110.1,845,0.020350613610469803
AT4G26110.2,868,0.0165886006780969
AT4G26110.1,857,0.3987084815986207
AT4G26110.2,880,0.396160848769058
AT4G26110.1,955,0.03611990768238508
AT4G26110.2,978,0.03611990768238508
AT4G26110.1,1226,0.020187206318737723
AT4G26110.2,1652,0.023325630400732364
AT4G26110.1,1284,0.08840291369060695
AT4G26110.2,1710,0.07937847547365481
AT4G26130.1,473,0.1872599502972982
AT4G26130.1,560,0.4338853282330764
AT4G26130.1,683,0.005895874730927732
AT4G26130.1,921,0.20041585570706458
AT4G26130.1,1294,0.09536436970356917
AT4G26230.1,157,0.04111193249408458
AT4G26230.1,524,0.04099619953055997
AT4G26230.1,645,0.24184840502347132
AT4G26300.1,245,0.3656792466389695
AT4G26300.2,383,0.3656792466389695
AT4G26300.3,379,0.3656792466389695
AT4G26300.4,293,0.3656792466389695
AT4G26300.5,289,0.3656792466389695
AT4G26300.1,320,0.6018036879702153
AT4G26300.2,458,0.6018036879702153
AT4G26300.3,454,0.6018036879702153
AT4G26300.4,368,0.6018036879702153
AT4G26300.5,364,0.6018036879702153
AT4G26300.1,437,0.2802344177867874
AT4G26300.2,575,0.2802344177867874
AT4G26300.3,571,0.2802344177867874
AT4G26300.4,485,0.2802344177867874
AT4G26300.5,481,0.2802344177867874
AT4G26300.1,514,0.2186532173492146
AT4G26300.2,652,0.2186532173492146
AT4G26300.3,648,0.2186532173492146
AT4G26300.4,562,0.2186532173492146
AT4G26300.5,558,0.2186532173492146
AT4G26300.1,622,0.2577625150272585
AT4G26300.2,760,0.2577625150272585
AT4G26300.3,756,0.2577625150272585
AT4G26300.4,670,0.2577625150272585
AT4G26300.5,666,0.2577625150272585
AT4G26300.1,673,0.025378580563008176
AT4G26300.2,811,0.025378580563008176
AT4G26300.3,807,0.025378580563008176
AT4G26300.4,721,0.025378580563008176
AT4G26300.5,717,0.025378580563008176
AT4G26300.1,685,0.4714719784366658
AT4G26300.2,823,0.4714719784366658
AT4G26300.3,819,0.4714719784366658
AT4G26300.4,733,0.4714719784366658
AT4G26300.5,729,0.4714719784366658
AT4G26300.1,759,0.12216324501889386
AT4G26300.2,897,0.12216324501889386
AT4G26300.3,893,0.12216324501889386
AT4G26300.4,807,0.12216324501889386
AT4G26300.5,803,0.12216324501889386
AT4G26300.1,1261,0.04856687479554065
AT4G26300.2,1399,0.04856687479554065
AT4G26300.3,1395,0.04856687479554065
AT4G26300.4,1309,0.04856687479554065
AT4G26300.5,1305,0.04856687479554065
AT4G26300.1,1272,0.156174567309221
AT4G26300.2,1410,0.156174567309221
AT4G26300.3,1406,0.156174567309221
AT4G26300.4,1320,0.156174567309221
AT4G26300.5,1316,0.156174567309221
AT4G26300.1,1338,0.44638892510355094
AT4G26300.2,1476,0.4974118468617434
AT4G26300.3,1472,0.4974118468617434
AT4G26300.4,1386,0.4974118468617434
AT4G26300.5,1382,0.4974118468617434
AT4G26300.1,1389,0.17731238420414708
AT4G26300.2,1527,0.17731238420414708
AT4G26300.3,1523,0.17731238420414708
AT4G26300.4,1437,0.17731238420414708
AT4G26300.5,1433,0.17731238420414708
AT4G26300.1,1426,0.42337682004815047
AT4G26300.2,1564,0.44249355486503494
AT4G26300.3,1560,0.44249355486503494
AT4G26300.4,1474,0.42337682004815047
AT4G26300.5,1470,0.42337682004815047
AT4G26300.1,1437,0.34677379289344634
AT4G26300.2,1575,0.4115441886943865
AT4G26300.3,1571,0.4115441886943865
AT4G26300.4,1485,0.4115441886943865
AT4G26300.5,1481,0.4115441886943865
AT4G26300.1,1453,0.5926374754551904
AT4G26300.2,1591,0.5766077326403389
AT4G26300.3,1587,0.5766077326403389
AT4G26300.4,1501,0.5766077326403389
AT4G26300.5,1497,0.5766077326403389
AT4G26300.1,1507,0.1365379693668975
AT4G26300.2,1645,0.13978847102597858
AT4G26300.3,1641,0.13978847102597858
AT4G26300.4,1555,0.13978847102597858
AT4G26300.5,1551,0.13978847102597858
AT4G26300.1,1787,0.24315141983235633
AT4G26300.2,1925,0.24315141983235633
AT4G26300.3,1921,0.24315141983235633
AT4G26300.4,1835,0.24315141983235633
AT4G26300.5,1831,0.24315141983235633
AT4G26300.1,1978,0.1493907738393692
AT4G26300.1,2055,0.4932507981164948
AT4G26300.1,2088,0.4926712082368773
AT4G26370.1,87,0.15259728088991018
AT4G26370.2,86,0.14329580443883805
AT4G26370.3,86,0.14329580443883805
AT4G26370.1,427,0.18538979726267926
AT4G26370.2,426,0.17822617204158944
AT4G26370.3,426,0.17822617204158944
AT4G26370.1,530,0.508365606699335
AT4G26370.2,529,0.508365606699335
AT4G26370.3,529,0.508365606699335
AT4G26370.1,671,0.16141475156566515
AT4G26370.2,807,0.13560111204305073
AT4G26370.3,807,0.13560111204305073
AT4G26370.1,912,0.22027810566279107
AT4G26370.2,1048,0.22564282795238602
AT4G26370.3,1149,0.22564282795238602
AT4G26370.1,990,0.13737981973445235
AT4G26370.2,1126,0.13737981973445235
AT4G26370.3,1227,0.13737981973445235
AT4G26370.1,1111,0.06472511858633606
AT4G26370.2,1247,0.06472511858633606
AT4G26370.3,1348,0.06472511858633606
AT4G26370.1,1115,0.04010079280323894
AT4G26370.2,1251,0.04010079280323894
AT4G26370.3,1352,0.04010079280323894
AT4G26370.1,1148,0.8148027903460094
AT4G26370.2,1284,0.8148027903460094
AT4G26370.3,1385,0.8148027903460094
AT4G26400.1,509,0.38916935791740076
